state_name,year,tempc,co2_emissions,population_thousands,rgdp_millions,pe_coal,pe_petroleum,pe_naturalgas,pe_nuclear,re_biomass,re_geothermal,re_hydropower,re_solar,re_wind,drought,flooding,freeze,severe_storm,tropical_cyclone,wildfire,winter_storm,state_abb,tempf,pe_totalrenew
Wyoming,2007,6.273148148148152,67.0,535,40335,494955,169430,145985,0,3645,644,7210,4,7461,1,0,0,0,0,0,0,WY,43.29166666666667,18963
Alabama,2008,17.17592592592593,141.2,4718,185298,842826,566323,414260,407551,177209,117,60466,64,0,1,0,0,1,2,0,0,AL,62.91666666666667,237856
Arkansas,2008,15.476851851851855,64.8,2875,105791,278849,354937,238424,148085,79760,572,45923,53,0,1,0,0,3,2,0,0,AR,59.85833333333333,126307
Arizona,2008,15.898148148148149,103.3,6280,277477,458727,542166,409966,305726,36719,366,71795,3112,0,0,0,0,0,0,1,0,AZ,60.61666666666667,111992
California,2008,14.953703703703706,383.5,36604,2111138,63050,3553537,2472612,339506,230785,129143,237755,29985,53063,1,0,0,1,0,1,0,CA,58.91666666666666,680732
Colorado,2008,7.1898148148148175,98.1,4890,267713,385416,486432,508491,0,24008,702,20096,819,31738,1,0,0,1,0,1,0,CO,44.94166666666667,77362
Connecticut,2008,9.833333333333336,37.9,3546,259722,45188,339919,169802,161305,30039,14,5481,929,0,0,0,0,1,0,0,0,CT,49.7,36462
Delaware,2008,13.504629629629633,15.8,884,58656,60891,112725,49749,0,5444,294,0,50,0,0,0,0,0,0,0,0,DE,56.30833333333334,5789
Florida,2008,21.56944444444445,240.4,18527,803218,693161,1717483,970038,335857,210030,6889,2031,23615,0,0,0,0,0,0,1,0,FL,70.825,242565
Georgia,2008,17.509259259259256,173.7,9505,443416,885849,946224,436093,331235,176734,227,21133,264,0,1,0,0,1,0,0,0,GA,63.51666666666666,198358
Iowa,2008,7.731481481481477,91.8,3017,149132,485218,423828,297357,55210,163974,874,8071,19,40242,0,1,0,2,0,0,0,IA,45.91666666666666,213180
Idaho,2008,5.847222222222222,15.6,1534,59704,8604,152495,90550,0,36210,2325,92258,20,2044,1,0,0,0,0,1,0,ID,42.525,132857
Illinois,2008,10.509259259259258,243.2,12747,699430,1103163,1274262,1003219,994526,133808,1399,1365,1054,23029,0,1,0,3,1,0,0,IL,50.91666666666666,160655
Indiana,2008,10.578703703703702,229.6,6425,298264,1558078,778521,555489,0,89375,3180,4304,102,2349,1,1,0,4,1,0,0,IN,51.04166666666666,99311
Kansas,2008,11.986111111111116,75.1,2808,138658,371804,349719,292523,88812,40070,689,104,23,17337,1,1,0,3,0,0,0,KS,53.575,58223
Kentucky,2008,12.972222222222221,152.0,4290,172151,1024816,645708,233165,0,50683,1855,18895,48,0,1,0,0,1,1,0,0,KY,55.35,71481
Louisiana,2008,19.245370370370367,215.5,4436,235276,262470,2193330,1369823,160658,102876,1279,10488,79,0,0,0,0,0,2,0,0,LA,66.64166666666667,114723
Massachusetts,2008,9.226851851851851,77.2,6469,412600,106897,621929,415247,61339,48217,585,11389,337,36,0,0,0,0,0,0,0,MA,48.60833333333333,60565
Maryland,2008,12.953703703703706,75.1,5685,315859,309294,507179,202744,153422,40219,390,19453,103,0,1,0,0,0,0,0,0,MD,55.31666666666666,60165
Maine,2008,5.337962962962964,19.2,1331,53921,5908,201971,74494,0,141367,49,43923,127,1297,0,0,0,0,0,0,0,ME,41.60833333333333,186763
Michigan,2008,6.6851851851851825,176.7,9947,416702,799969,836361,797534,329075,139644,3530,13445,408,1391,0,1,0,2,0,0,0,MI,44.03333333333333,158418
Minnesota,2008,4.1203703703703685,100.7,5247,285792,359359,643535,435086,135843,128586,736,7164,189,42910,1,1,0,2,0,0,0,MN,39.41666666666666,179586
Missouri,2008,11.90740740740741,136.7,5924,270608,792918,675205,298421,98025,61784,241,20169,35,2003,0,1,0,2,1,0,0,MO,53.43333333333334,84232
Mississippi,2008,17.40277777777778,65.1,2948,104386,177166,422379,364237,98215,49751,674,0,12,0,1,0,0,1,1,0,0,MS,63.325,50436
Montana,2008,5.212962962962963,36.2,976,40162,203260,192417,77645,0,20759,265,98536,33,5845,1,0,0,0,0,1,0,MT,41.38333333333333,125438
North Carolina,2008,15.180555555555555,150.8,9309,446920,794693,883566,249654,415742,136380,663,29894,269,0,1,0,0,0,0,1,0,NC,59.325,167205
North Dakota,2008,4.074074074074075,53.7,658,34155,424615,137092,60480,0,13804,668,12345,3,16687,1,0,0,0,0,0,0,ND,39.333333333333336,43508
Nebraska,2008,8.717592592592592,47.1,1796,93569,234654,219571,172858,99075,78385,876,3414,25,2111,0,1,0,2,0,0,0,NE,47.69166666666667,84810
New Hampshire,2008,6.583333333333334,18.9,1316,65017,40241,160994,74025,97729,27356,20,16094,60,102,0,0,0,0,0,0,0,NH,43.85,43631
New Jersey,2008,12.013888888888893,127.4,8711,533054,97671,1216492,634694,336500,47294,319,254,2631,206,1,0,0,1,0,0,0,NJ,53.625,50705
New Mexico,2008,12.023148148148149,56.9,2011,85977,284346,241949,252831,0,16895,348,3077,185,16188,1,0,0,0,1,1,0,NM,53.64166666666666,36695
Nevada,2008,10.231481481481485,41.2,2654,138863,88619,259144,274915,0,9605,14997,17251,2649,0,0,0,0,0,0,1,0,NV,50.41666666666667,44501
New York,2008,7.652777777777778,188.9,19212,1175471,228985,1480358,1205137,451622,150944,812,263330,1348,12324,0,0,0,2,0,0,0,NY,45.775,428758
Ohio,2008,10.351851851851851,262.8,11515,537200,1438432,1232449,823457,183055,109780,2350,3808,202,149,1,0,0,2,1,0,0,OH,50.63333333333333,116288
Oklahoma,2008,15.305555555555555,112.6,3669,161361,391688,540101,711379,0,27112,17,37556,24,23237,1,1,0,4,0,1,0,OK,59.55,87945
Oregon,2008,8.222222222222221,43.0,3769,173955,41408,356012,274659,0,58162,1005,333115,1250,25376,1,0,0,1,0,1,0,OR,46.8,418908
Pennsylvania,2008,9.361111111111107,270.4,12612,623821,1421091,1380331,778251,822134,112834,1481,25116,605,7188,0,0,0,1,1,0,0,PA,48.85,147224
Rhode Island,2008,10.430555555555557,10.7,1055,50447,0,89555,91220,0,6180,14,49,65,0,0,0,0,0,0,0,0,RI,50.775,6308
South Carolina,2008,17.194444444444443,85.5,4529,174584,445454,502602,175858,541026,95330,444,11067,31,0,1,0,0,1,0,0,0,SC,62.95,106872
South Dakota,2008,6.578703703703705,15.1,799,39643,43098,112732,65453,0,49636,1456,29494,4,1430,0,0,0,0,0,0,0,SD,43.84166666666667,82021
Tennessee,2008,14.236111111111107,121.7,6247,272011,643796,714765,238441,282514,93744,146,55636,37,494,1,0,0,1,0,0,0,TN,57.625,150057
Texas,2008,18.62962962962963,624.5,24309,1275774,1605925,5245208,3653462,425682,178702,1699,10243,550,159881,1,0,0,2,2,1,0,TX,65.53333333333333,351075
Utah,2008,8.949074074074074,69.9,2663,123483,395878,279173,237414,0,7635,3294,6583,45,236,0,0,0,0,0,1,0,UT,48.10833333333333,17793
Virginia,2008,13.171296296296294,117.5,7833,425804,415102,870324,310647,291932,129287,1163,9962,454,0,1,0,0,0,0,0,0,VA,55.70833333333333,140866
Vermont,2008,6.1388888888888875,6.0,624,27437,0,77454,8665,51163,13909,20,14711,84,101,0,0,0,0,0,0,0,VT,43.05,28825
Washington,2008,7.643518518518517,76.0,6562,382380,94601,766791,307085,96886,96149,788,765033,108,36041,1,0,0,1,0,1,0,WA,45.75833333333333,898118
Wisconsin,2008,5.4305555555555545,105.8,5641,264632,480712,558483,415109,127039,138650,421,15925,227,4800,1,1,0,2,0,0,0,WI,41.775,160024
West Virginia,2008,10.995370370370367,111.8,1840,67888,955628,221682,119617,0,17359,23,12298,46,3862,0,0,0,0,0,0,0,WV,51.79166666666666,33587
Wyoming,2008,4.8240740740740735,67.6,546,42632,500109,169975,147129,0,4188,569,8231,5,9485,0,0,0,1,0,0,0,WY,40.68333333333333,22477
Alabama,2009,17.171296296296294,121.2,4758,178021,630969,517542,466272,415392,151859,126,122345,62,0,0,0,0,3,0,0,0,AL,62.90833333333333,274392
Arkansas,2009,15.513888888888893,62.0,2897,102528,264083,335526,248100,158663,89205,702,40921,59,0,0,0,0,2,0,0,0,AR,59.925,130887
Arizona,2009,16.157407407407412,94.2,6343,255081,413260,498461,377504,320692,29481,329,62731,3445,288,0,0,0,0,0,1,0,AZ,61.08333333333334,96274
California,2009,14.90740740740741,369.7,36961,2026487,52403,3409710,2391374,332218,238181,127461,272187,31297,56997,1,0,0,0,0,1,0,CA,58.83333333333334,726123
Colorado,2009,7.324074074074073,93.9,4972,262380,350224,466476,525999,0,27202,697,18405,1148,30879,0,0,0,1,0,1,0,CO,45.18333333333333,78330
Connecticut,2009,9.356481481481485,36.1,3562,248041,26265,339055,188570,174220,35628,17,4973,1062,0,0,0,0,0,0,0,0,CT,48.84166666666667,41681
Delaware,2009,13.013888888888893,12.1,892,60404,33938,85949,51651,0,6188,367,0,85,0,0,0,0,0,0,0,0,DE,55.425,6640
Florida,2009,21.75462962962963,225.7,18653,758264,581517,1578647,1081725,304544,239189,8444,2032,23273,0,0,0,0,0,0,0,0,FL,71.15833333333333,272937
Georgia,2009,17.453703703703702,163.5,9621,426264,723449,993679,475240,331368,188182,276,31815,293,0,0,0,0,2,0,0,0,GA,63.41666666666666,220566
Iowa,2009,8.166666666666668,86.7,3033,145618,444574,416805,283990,48937,206436,1037,9479,32,72424,0,0,0,1,0,0,0,IA,46.7,289408
Idaho,2009,6.009259259259258,15.2,1554,57088,8443,144873,87072,0,29231,2122,101838,23,3059,1,0,0,0,0,0,0,ID,42.816666666666656,136273
Illinois,2009,10.79166666666667,227.6,12797,682966,1014972,1191763,956553,998562,154478,1744,1331,1105,27519,0,0,0,1,0,0,0,IL,51.425,186177
Indiana,2009,10.712962962962962,206.3,6459,277474,1365413,748168,511289,0,96032,3912,4914,128,13695,0,0,0,0,0,0,0,IN,51.28333333333333,118682
Kansas,2009,12.0,73.2,2833,133277,356079,346772,292425,91710,37770,803,125,24,27945,1,0,0,3,0,0,0,KS,53.6,66668
Kentucky,2009,12.995370370370367,141.4,4317,165015,937106,640355,214261,0,50342,2258,32380,60,0,0,0,0,5,0,0,0,KY,55.39166666666666,85039
Louisiana,2009,19.36111111111111,201.0,4492,238666,252519,2043436,1315265,175524,105568,1520,12067,83,0,1,0,0,1,0,0,0,LA,66.85,119238
Massachusetts,2009,8.745370370370372,70.6,6518,408062,92056,571590,408509,56437,56170,677,11723,446,58,0,0,0,0,0,0,0,MA,47.74166666666667,69073
Maryland,2009,12.560185185185185,71.7,5730,314863,266860,508869,203604,152180,47590,486,18434,136,0,0,0,0,1,0,0,0,MD,54.60833333333333,66647
Maine,2009,4.921296296296297,18.5,1330,53064,1652,202916,73569,0,109305,61,41106,127,2915,0,0,0,0,0,0,0,ME,40.85833333333333,153514
Michigan,2009,6.541666666666666,165.4,9902,380091,735907,803960,750783,228540,128651,4347,13390,432,2930,0,0,0,0,0,0,0,MI,43.775,149750
Minnesota,2009,4.50462962962963,92.8,5281,275453,328678,592390,405516,129623,145519,918,7897,203,49317,0,0,0,0,0,0,0,MN,40.10833333333333,203855
Missouri,2009,12.20833333333333,130.9,5961,265310,765617,644923,266711,107175,69134,301,17731,29,4874,0,0,0,3,0,0,0,MO,53.975,92068
Mississippi,2009,17.574074074074073,60.9,2959,99463,141675,399814,371245,115033,56058,763,0,12,0,0,0,0,2,0,0,0,MS,63.63333333333333,56832
Montana,2009,5.078703703703703,32.7,984,39337,172812,182759,76635,0,15359,275,92778,31,8012,0,0,0,0,0,0,0,MT,41.141666666666666,116456
North Carolina,2009,14.935185185185185,134.2,9450,427108,678673,800208,252729,427226,128262,826,50471,343,0,1,0,0,1,0,0,0,NC,58.88333333333333,179903
North Dakota,2009,3.62037037037037,52.2,665,35043,423267,127395,51921,0,19798,804,14398,4,29256,0,0,0,0,0,0,0,ND,38.516666666666666,64260
Nebraska,2009,8.666666666666666,47.8,1813,94050,249593,216122,165418,98682,77950,1021,4233,25,3735,0,0,0,2,0,0,0,NE,47.6,86963
New Hampshire,2009,6.0925925925925934,17.2,1316,64450,32844,154191,62049,92214,32801,25,16402,68,610,0,0,0,0,0,0,0,NH,42.96666666666667,49904
New Jersey,2009,11.518518518518519,110.1,8756,511150,59563,1031174,638324,359036,62139,398,313,3350,204,0,0,0,0,0,0,0,NJ,52.73333333333333,66404
New Mexico,2009,12.375,57.7,2037,87667,306162,226849,247947,0,14996,317,2645,208,15096,1,0,0,0,0,1,0,NM,54.275,33262
Nevada,2009,10.203703703703702,39.6,2685,127242,83812,237449,284007,0,10066,17323,24015,2837,0,0,0,0,0,0,0,0,NV,50.36666666666667,54242
New York,2009,7.231481481481483,172.8,19307,1223229,155965,1385199,1166614,454806,115680,950,269523,1475,22119,0,0,0,0,0,0,0,NY,45.01666666666666,409748
Ohio,2009,10.300925925925924,237.4,11529,509216,1267267,1125256,770759,159040,106259,2875,5151,249,138,0,0,0,1,0,0,0,OH,50.54166666666666,114672
Oklahoma,2009,15.231481481481481,106.7,3718,159236,373271,505025,681062,0,31525,21,34673,25,26334,1,0,0,3,0,1,0,OK,59.41666666666666,92578
Oregon,2009,8.476851851851851,41.0,3809,166653,33150,348855,254837,0,64331,1061,322407,1392,33864,1,0,0,0,0,0,0,OR,47.25833333333333,423055
Pennsylvania,2009,9.129629629629628,244.8,12667,605497,1223937,1245857,839453,808770,126668,1790,26185,738,10490,0,0,0,2,0,0,0,PA,48.43333333333333,165871
Rhode Island,2009,9.875,11.3,1054,50214,0,91643,94877,0,7292,17,46,64,0,0,0,0,0,0,0,0,RI,49.775,7420
South Carolina,2009,17.041666666666668,79.8,4590,166850,371981,513688,197419,545434,98518,554,22760,35,0,0,0,0,2,0,0,0,SC,62.675,121866
South Dakota,2009,6.4212962962962985,14.9,807,39732,37480,115138,66317,0,57173,1576,43261,5,4109,0,0,0,0,0,0,0,SD,43.55833333333334,106123
Tennessee,2009,14.208333333333336,102.8,6306,263016,477713,655987,223019,281996,92046,182,99669,34,505,0,0,0,5,0,0,0,TN,57.575,192436
Texas,2009,18.754629629629623,585.9,24802,1271436,1497854,5061252,3481133,434024,144778,2057,10040,622,195455,1,0,0,4,0,1,0,TX,65.75833333333333,352951
Utah,2009,9.13425925925926,65.0,2723,120792,364994,264893,223646,0,7108,3490,8152,58,1557,0,0,0,0,0,0,0,UT,48.44166666666667,20365
Virginia,2009,12.86574074074074,106.2,7926,425583,334605,812023,330369,295072,128594,1392,14431,467,0,0,0,0,1,0,0,0,VA,55.15833333333333,144885
Vermont,2009,5.712962962962963,6.2,625,26997,0,84509,8679,56067,19457,25,14502,97,113,0,0,0,0,0,0,0,VT,42.28333333333333,34194
Washington,2009,7.981481481481483,73.7,6667,372728,84048,732873,319739,69385,106097,902,711823,123,34867,1,0,0,0,0,0,0,WA,46.36666666666667,853813
Wisconsin,2009,5.768518518518517,96.7,5669,257143,425941,518793,392485,132653,129045,525,13605,260,10267,0,0,0,0,0,0,0,WI,42.38333333333333,153703
West Virginia,2009,10.967592592592592,90.5,1848,67565,742922,191823,118643,0,27520,27,16064,44,7246,0,0,0,1,0,0,0,WV,51.74166666666667,50902
Wyoming,2009,4.958333333333332,64.2,560,41385,473912,163883,147220,0,3280,591,9434,4,21728,0,0,0,0,0,0,0,WY,40.925,35036
Alabama,2010,17.060185185185187,133.8,4785,182263,718684,521296,544405,396557,181015,138,84919,68,0,0,0,0,0,0,0,0,AL,62.70833333333334,266140
Arkansas,2010,16.208333333333332,66.2,2922,105922,293689,340548,274774,157017,102074,773,35697,80,0,0,1,0,0,0,0,0,AR,61.175,138625
Arizona,2010,15.773148148148145,96.0,6407,257485,457909,498744,336208,326102,30566,339,64606,4518,1316,0,0,0,1,0,0,0,AZ,60.39166666666666,101344
California,2010,14.291666666666664,363.5,37320,2058138,54972,3360115,2325411,336562,291057,124981,326152,36006,59303,0,0,0,0,0,0,0,CA,57.725,837498
Colorado,2010,7.8611111111111125,96.2,5047,264791,382623,482742,505628,0,30241,721,15398,1808,33676,0,0,0,1,0,0,0,CO,46.15,81844
Connecticut,2010,10.75,36.3,3579,247461,28711,329595,203814,175074,38576,20,3811,1137,0,0,1,0,0,0,0,0,CT,51.35,43544
Delaware,2010,13.708333333333336,11.3,900,60016,30253,84903,56086,0,7192,414,0,125,25,0,0,0,0,0,0,0,DE,56.675,7755
Florida,2010,20.662037037037035,243.4,18846,766199,637416,1675076,1180462,250178,253868,9516,1731,24638,0,0,0,0,0,0,0,0,FL,69.19166666666666,289754
Georgia,2010,17.199074074074076,172.7,9712,433027,767906,1016399,540943,350268,214608,300,32407,388,0,0,1,0,1,0,0,0,GA,62.95833333333334,247703
Iowa,2010,8.995370370370372,90.9,3051,149536,493794,414623,278751,46518,241354,1170,9250,33,89466,0,0,0,1,0,0,0,IA,48.19166666666667,341273
Idaho,2010,6.291666666666668,16.0,1571,57907,8527,157574,85075,0,36250,2120,89309,29,4300,0,0,0,0,0,0,0,ID,43.325,132007
Illinois,2010,11.606481481481481,232.1,12841,694961,1069037,1185989,962240,1005374,157796,1965,1157,1286,43450,0,0,0,3,0,0,0,IL,52.89166666666666,205653
Indiana,2010,11.444444444444445,218.3,6490,295133,1449371,741675,577423,0,103352,4408,4426,134,28625,0,0,0,1,0,0,0,IN,52.6,140945
Kansas,2010,12.930555555555555,72.8,2858,134945,359908,354484,280413,99876,41042,906,129,28,33220,0,0,0,2,0,0,0,KS,55.275,75325
Kentucky,2010,13.337962962962965,150.5,4348,172045,1009823,633866,239057,0,56892,2544,25173,67,0,0,1,0,0,0,0,0,KY,56.00833333333333,84675
Louisiana,2010,19.143518518518515,213.2,4545,247351,259750,2048654,1482948,194818,121842,1708,10817,113,0,0,0,0,0,0,0,0,LA,66.45833333333333,134481
Massachusetts,2010,10.19444444444444,72.0,6566,424581,83850,575894,447428,61853,63913,764,9720,683,215,0,1,0,0,0,0,0,MA,50.35,75296
Maryland,2010,13.25,70.2,5789,327234,266067,479212,217625,146265,54853,548,16267,214,15,0,0,0,2,0,0,0,MD,55.85,71897
Maine,2010,7.018518518518517,18.1,1328,53776,2279,193846,80988,0,121675,70,37174,139,4870,0,0,0,0,0,0,0,ME,44.63333333333333,163928
Michigan,2010,8.375000000000002,165.8,9878,400941,749285,786766,758696,309636,138731,4898,12200,466,3515,0,0,0,0,0,0,0,MI,47.075,159811
Minnesota,2010,6.023148148148147,92.4,5311,284864,315438,592061,427186,140873,171985,1035,8199,229,46748,0,0,0,0,0,0,0,MN,42.84166666666667,228195
Missouri,2010,12.893518518518515,134.7,5996,269735,801625,634295,282123,94027,77198,339,15018,35,9029,0,0,0,0,0,0,0,MO,55.20833333333333,101619
Mississippi,2010,17.490740740740744,65.6,2971,99984,148463,405151,444875,100791,74515,855,0,13,0,0,0,0,0,0,0,0,MS,63.48333333333333,75384
Montana,2010,5.310185185185186,34.6,991,40544,203339,170851,72888,0,15984,279,91849,33,9075,0,0,0,0,0,0,0,MT,41.558333333333344,117221
North Carolina,2010,15.009259259259258,144.0,9574,433404,749091,814829,308710,425810,142071,931,46405,429,0,0,0,0,1,0,0,0,NC,59.01666666666666,189835
North Dakota,2010,4.9305555555555545,52.9,675,37696,409684,148252,64263,0,26035,906,19923,4,39957,0,0,0,0,0,0,0,ND,40.875,86825
Nebraska,2010,9.63425925925926,50.2,1830,97857,254552,241883,169608,115540,111082,1151,12818,28,4114,0,0,0,0,0,0,0,NE,49.34166666666667,129192
New Hampshire,2010,7.768518518518517,16.6,1317,66442,33827,146375,62612,114032,35943,28,14415,83,738,0,0,0,0,0,0,0,NH,45.98333333333333,51207
New Jersey,2010,12.597222222222225,114.1,8799,516589,71961,1042642,671005,342526,68576,448,177,4910,123,0,1,0,0,0,0,0,NJ,54.675,74234
New Mexico,2010,12.319444444444445,53.5,2065,87004,267474,224217,246201,0,19579,324,2117,383,17875,0,0,0,1,0,0,0,NM,54.175,40278
Nevada,2010,10.027777777777775,37.7,2702,128827,80228,230731,267808,0,10413,21631,21047,3376,0,0,0,0,0,0,0,0,NV,50.05,56467
New York,2010,8.472222222222221,174.3,19400,1269486,167094,1337969,1224484,437620,129646,1070,248502,1735,25328,0,1,0,1,0,0,0,NY,47.25,406281
Ohio,2010,10.949074074074074,249.1,11539,521095,1355137,1134676,810593,165192,120718,3241,4186,438,123,0,0,0,0,0,0,0,OH,51.70833333333334,128705
Oklahoma,2010,15.722222222222225,106.1,3760,159226,346047,526643,697351,0,43757,23,27403,26,37152,0,0,0,2,0,0,0,OK,60.3,108361
Oregon,2010,8.398148148148149,40.8,3837,169016,42556,341322,242914,0,67983,1114,297970,1569,38244,0,0,0,0,0,0,0,OR,47.11666666666667,406879
Pennsylvania,2010,10.046296296296292,256.2,12711,622467,1310670,1239353,909259,813462,147121,2018,22753,1435,18088,0,1,0,2,0,0,0,PA,50.08333333333333,191415
Rhode Island,2010,11.092592592592592,11.0,1054,51468,0,88875,95710,0,7029,20,36,64,30,0,1,0,0,0,0,0,RI,51.96666666666667,7179
South Carolina,2010,16.98148148148148,83.9,4636,170166,404966,494761,225961,543379,110565,624,23185,38,0,0,0,0,1,0,0,0,SC,62.56666666666666,134412
South Dakota,2010,7.296296296296295,15.2,816,40130,39061,114065,72926,0,64631,1716,51110,5,13383,0,0,0,0,0,0,0,SD,45.13333333333333,130843
Tennessee,2010,14.398148148148145,110.3,6355,266727,515464,680759,263365,289930,97710,205,79392,50,396,0,1,0,0,0,0,0,TN,57.91666666666666,177753
Texas,2010,18.388888888888886,622.0,25242,1301727,1568060,5515629,3689581,432036,189495,2316,12310,854,256109,0,0,0,1,0,0,0,TX,65.1,461084
Utah,2010,9.064814814814811,64.1,2775,123330,356148,263917,229078,0,8090,3449,6785,81,4368,0,0,0,0,0,0,0,UT,48.31666666666666,22772
Virginia,2010,13.291666666666664,109.1,8024,437268,346161,804782,385768,277729,127061,1569,14636,507,0,0,0,0,0,0,0,0,VA,55.925,143772
Vermont,2010,7.152777777777778,5.9,626,28111,0,81859,8501,49986,21407,28,13140,107,136,0,0,0,0,0,0,0,VT,44.875,34817
Washington,2010,8.379629629629632,73.6,6743,381253,94934,726347,294871,96588,126209,1013,666221,155,46289,0,0,0,0,0,0,0,WA,47.08333333333334,839887
Wisconsin,2010,7.481481481481483,98.9,5690,264841,458442,525447,376627,138812,156008,592,20603,294,10619,0,0,0,1,0,0,0,WI,45.46666666666667,188117
West Virginia,2010,11.138888888888886,101.5,1854,68444,848129,204033,121780,0,29639,31,13340,46,9163,0,0,0,0,0,0,0,WV,52.05,52218
Wyoming,2010,5.52777777777778,65.7,564,39801,484239,167578,154759,0,3658,598,9989,6,31676,0,0,0,0,0,0,0,WY,41.95,45927
Alabama,2011,17.685185185185187,130.8,4799,185055,651032,521292,609288,411822,193453,135,86313,71,0,1,0,0,3,1,0,0,AL,63.83333333333334,279972
Arkansas,2011,16.564814814814813,67.7,2940,108295,306119,336110,288906,148531,105562,750,28738,85,0,1,1,0,4,0,0,0,AR,61.81666666666666,135135
Arizona,2011,15.740740740740742,94.0,6473,263211,459909,501158,293134,327292,30212,345,89135,7604,2483,1,0,0,0,0,1,0,AZ,60.33333333333334,129780
California,2011,14.129629629629633,349.1,37642,2091586,55264,3297486,2196252,383644,293099,124092,413488,41816,75317,0,0,0,0,0,0,0,CA,57.43333333333334,947812
Colorado,2011,7.462962962962963,92.4,5122,268681,368871,460071,477208,0,32636,741,20235,2865,50526,1,0,0,1,0,1,0,CO,45.43333333333333,107003
Connecticut,2011,10.476851851851851,34.9,3588,242020,6081,315235,236016,166669,36656,19,5513,1189,0,0,0,0,0,2,0,1,CT,50.85833333333333,43378
Delaware,2011,14.124999999999998,12.3,907,62017,17881,101870,81710,0,7031,401,0,383,47,1,0,0,0,0,0,0,DE,57.425,7862
Florida,2011,22.046296296296298,230.0,19093,763746,552730,1571420,1235953,230369,251217,9799,1769,25868,0,1,0,0,0,0,1,0,FL,71.68333333333334,288653
Georgia,2011,18.134259259259256,157.2,9802,439890,634756,977455,531596,338052,221061,291,26282,536,0,1,0,0,5,1,0,0,GA,64.64166666666667,248170
Iowa,2011,9.11574074074074,87.7,3066,151248,463138,413587,277576,54572,234495,1359,8991,34,104050,1,2,0,4,0,0,0,IA,48.40833333333333,348928
Idaho,2011,5.768518518518517,15.8,1584,57797,7846,156231,83947,0,32271,2164,130241,29,12696,0,0,0,0,0,1,0,ID,42.38333333333333,177400
Illinois,2011,11.75,230.7,12867,707060,1052224,1152757,986310,1002694,156627,1905,1365,1322,60367,1,0,0,6,0,0,1,IL,53.15,221586
Indiana,2011,11.703703703703706,210.7,6516,296472,1333442,739728,635117,0,112675,4499,3972,168,31921,1,0,0,3,0,0,1,IN,53.06666666666666,153234
Kansas,2011,12.893518518518519,70.9,2869,138563,346521,335019,285318,76585,43738,1005,143,29,36143,1,1,0,5,0,0,0,KS,55.20833333333334,81059
Kentucky,2011,13.847222222222221,149.3,4369,174136,1010623,614823,229048,0,59195,2700,28850,86,0,1,0,0,4,0,0,0,KY,56.925,90831
Louisiana,2011,19.842592592592595,216.1,4575,234063,269993,2019073,1535704,173859,122947,1891,10144,165,0,1,1,0,1,1,0,0,LA,67.71666666666667,135148
Massachusetts,2011,9.814814814814811,68.1,6613,434724,42963,565693,464018,53212,63502,962,11161,1063,596,0,0,0,0,1,0,1,MA,49.66666666666666,77285
Maryland,2011,13.625,65.5,5839,334307,241190,459937,199132,150655,51871,532,24748,556,2630,1,0,0,0,2,0,0,MD,56.525,80337
Maine,2011,6.009259259259258,17.6,1328,53088,1542,191347,75061,0,121039,68,38660,141,6866,0,0,0,0,0,0,0,ME,42.816666666666656,166773
Michigan,2011,7.5648148148148175,160.4,9882,411466,691150,764328,787337,344155,153283,5088,13188,568,4435,0,0,0,2,0,0,0,MI,45.61666666666667,176562
Minnesota,2011,5.569444444444443,92.0,5346,290630,315604,582607,424958,125134,167972,1003,7250,243,65347,0,0,0,2,0,0,0,MN,42.025,241815
Missouri,2011,13.13425925925926,135.2,6010,266726,825650,613911,275308,98062,73544,329,11515,49,11448,1,2,0,6,0,0,0,MO,55.64166666666666,96885
Mississippi,2011,18.027777777777786,60.7,2978,98728,107546,397965,437873,108164,75231,1074,0,17,0,1,1,0,2,1,0,0,MS,64.45,76322
Montana,2011,5.324074074074075,31.6,997,41473,165687,177513,79470,0,8386,403,122382,32,12292,0,1,0,0,0,1,0,MT,41.583333333333336,143495
North Carolina,2011,15.773148148148145,129.4,9657,439088,624783,772239,311189,424073,149240,903,37828,582,0,1,0,0,4,1,0,0,NC,60.39166666666666,188554
North Dakota,2011,4.810185185185184,54.3,685,41942,394771,184855,72247,0,29258,1001,25068,4,50869,0,1,0,0,0,0,0,ND,40.65833333333333,106199
Nebraska,2011,9.324074074074073,52.6,1841,102333,285384,229973,173657,72549,119032,1195,15713,31,10210,0,1,0,2,0,0,0,NE,48.78333333333333,146181
New Hampshire,2011,7.1851851851851825,16.3,1320,66840,24489,146117,72778,87508,35670,27,15592,96,642,0,0,0,0,1,0,0,NH,44.93333333333333,52028
New Jersey,2011,12.699074074074074,114.4,8828,510928,49592,1080335,677521,351658,65958,435,237,7854,102,0,0,0,0,2,0,0,NJ,54.85833333333333,74587
New Mexico,2011,12.564814814814815,55.9,2080,87166,284737,231260,251838,0,19232,442,1892,1712,20447,1,0,0,0,0,1,0,NM,54.61666666666667,43726
Nevada,2011,9.759259259259258,34.0,2713,129734,62701,212085,255970,0,10111,22419,21284,4257,0,0,0,0,0,0,1,0,NV,49.56666666666666,58071
New York,2011,8.402777777777779,164.3,19499,1269245,125181,1239914,1247757,446761,138123,1283,272019,2134,27478,0,0,0,0,2,0,1,NY,47.125,441037
